лодзь	16	21
янукович	16	18
косовод	16	17
истанбулын	16	17
помпей	16	20
эрос	16	19
лааган	16	19
кейптаун	16	22
дефо	16	16
брно	16	22
эдмонтон	16	17
иллинойс	16	16
плейбой	16	17
моро	16	17
васэда	16	18
лхасын	16	16
сахагийн	16	16
атос	16	16
хэмчиг	16	16
тайн	16	17
чеченьд	16	18
долли	16	19
ойрдын	16	28
пусан	16	18
висенте	16	19
боливар	16	17
алис	16	21
коллинс	16	19
папаар	16	26
шерлок	16	23
наду	16	16
манчестерийн	16	20
атга	16	29
бек	16	28
йоркшир	16	18
румынчууд	16	25
бак	16	23
турктэй	16	16
мата	16	23
эхо	16	31
юншээбүү	16	25
гүнбилэг	16	19
элиза	16	25
атамбаев	16	18
жогорку	16	17
керчийн	16	26
жанни	16	19
рубенс	16	17
уяхан	16	30
баяны	16	29
дуламжавын	16	28
дейв	16	23
цой	16	19
гон	16	19
урадын	16	32
чиличүүд	16	17
вучич	16	19
врайт	16	16
жоэл	16	20
дойче	16	18
умберто	16	21
эберт	16	16
уольтер	16	16
хайнц	16	29
преториа	16	25
флойд	16	20
кириленко	16	16
италиа	16	16
альваро	16	23
бриан	16	19
беннетт	16	16
хельмут	16	25
дорнодыг	16	20
царицын	16	17
шампань	16	18
нирвана	16	22
хабсбург	16	20
пулитцерын	16	22
герд	16	30
гамала	16	19
вадим	16	18
крэйг	16	20
никсоны	16	25
анни	16	25
безос	16	19
тяньжин	16	18
литвинов	16	23
николае	16	19
гриссом	16	21
марат	16	19
хитлерийг	16	19
брукнерийн	16	22
эдуар	16	19
баркли	16	20
сианук	16	20
вивальди	16	19
карри	16	18
дилан	16	19
петровис	16	29
шанду	16	20
бжезински	16	22
саманта	16	20
стоктон	16	22
войцех	16	23
дастин	16	28
эрнандес	16	18
кшиштоф	16	26
хорти	16	21
толкунова	16	19
шукшин	16	19
индепендьенте	16	18
лоран	16	23
эвертонд	16	17
неаполийн	16	24
словеничүүд	16	17
хайдук	16	19
камерунчууд	16	16
удын	16	19
мэриленд	16	17
монца	16	20
аятолла	16	21
немцов	16	18
байдар	16	24
пёнъань	16	16
живзундамба	16	16
вальекано	16	16
сычуаны	16	19
фөрт	16	28
анжей	16	30
зорге	16	18
витаутас	16	20
унион	16	16
монсон	16	26
данциг	16	22
саритай	16	23
осорын	16	25
хоншугийн	16	18
алжирчууд	16	17
харгайтын	16	20
трейд	16	27
бенеттон	16	18
брукс	16	17
мёрдок	16	18
грицевец	16	28
элон	16	32
ромеогийн	16	17
кидс	16	17
песталоцци	16	19
ротаракт	16	17
мамен	16	21
кларемонт	16	18
райкин	16	20
васи	16	21
усманов	16	18
ноа	15	19
данжуур	15	18
зава	15	17
скай	15	17
дэмид	15	29
булнайн	15	18
батцэнгэлийн	15	22
цамбагарав	15	19
оюунбилэг	15	18
ийгл	15	18
ньюс	15	21
эй	15	24
бадамжав	15	23
онгуд	15	21
русский	15	24
клавдий	15	19
хайдарабад	15	17
пеле	15	24
ширак	15	16
винчигийн	15	15
мичид	15	28
кэсон	15	19
таримын	15	18
шиньжяны	15	17
лебедев	15	22
жискар	15	15
малави	15	28
кайшигийн	15	15
ну	15	30
маслоу	15	27
маврикий	15	20
лайпцигт	15	21
урианхан	15	27
сандуйжав	15	26
баянголын	15	16
хьюм	15	20
кабулд	15	16
энэтхэгтэй	15	17
тасманийн	15	21
науру	15	30
эверестийн	15	17
монголынхоо	15	22
алдархааны	15	16
бристол	15	16
данн	15	18
кирк	15	18
потанины	15	21
харанхуйн	15	30
октавиан	15	16
хомер	15	17
санжаасүрэнгийн	15	24
роуд	15	15
тувад	15	16
ритчи	15	15
дагестаны	15	18
хазара	15	30
шаарийбуу	15	24
хайлаар	15	19
тед	15	21
вьетнамтай	15	15
халифатын	15	19
диор	15	18
тэмз	15	24
мадам	15	22
поляна	15	15
шульц	15	18
тангадын	15	25
иваны	15	15
харди	15	16
аргентинтай	15	17
хамарын	15	22
микронезийн	15	27
тогтохын	15	30
хасын	15	27
фрай	15	17
голаны	15	16
дилов	15	25
чонос	15	28
бодончар	15	21
птоломейн	15	15
түнэл	15	19
мика	15	26
баграмян	15	19
пикассогийн	15	16
максимович	15	16
белгийн	15	15
кутузовын	15	20
диаз	15	15
калвин	15	16
сартаг	15	27
фракийн	15	16
едигейн	15	15
баден	15	16
баптист	15	22
европтой	15	21
кувейтийг	15	16
вальдхайм	15	15
рама	15	17
мальтын	15	19
украинаас	15	20
алонзо	15	20
венецид	15	16
османчууд	15	22
нетания	15	27
огул	15	28
каймиш	15	15
бундесверийн	15	22
ричардс	15	18
мадридыг	15	15
масарик	15	18
воеводина	15	16
орбан	15	25
пастернак	15	17
харлуг	15	21
абулхайр	15	22
испанитай	15	15
туринд	15	15
грэхэм	15	16
чөлөөлөгч	15	24
зэд	15	24
лейбор	15	17
кэйо	15	16
карфагены	15	17
мэйжи	15	19
варвара	15	19
чит	15	20
мирослав	15	24
брандо	15	17
реймонд	15	17
хаусдорфын	15	18
фултон	15	17
паулус	15	17
рабин	15	15
абхазын	15	18
иорданы	15	17
зөвлөлтөөс	15	20
ирвин	15	16
омскийн	15	19
хучар	15	17
кириенко	15	17
сумы	15	22
ямагүчи	15	15
спасский	15	17
царигийн	15	23
галицийн	15	16
чингүнжавыг	15	18
өндөрширээт	15	18
бодров	15	15
лужков	15	16
оле	15	25
тедди	15	23
комаров	15	20
крамер	15	19
нарва	15	17
киссинжер	15	22
йон	15	17
уругвайд	15	20
хатгалын	15	25
эммигийн	15	18
ламбугайн	15	23
венесуэлд	15	15
туполев	15	24
эриксон	15	17
стэнлийн	15	18
влади	15	23
беларус	15	19
салли	15	20
спрингс	15	15
прайс	15	17
харолд	15	21
йоханнесбург	15	19
балканын	15	17
нефертити	15	19
бухарестын	15	18
ланг	15	17
швейцарьт	15	18
сем	15	16
эллис	15	15
холден	15	17
дерек	15	22
оренбургийн	15	15
гуччи	15	20
ослогийн	15	22
лунд	15	19
приднестрийн	15	28
осер	15	18
клерк	15	15
мэйсон	15	20
андрэ	15	28
будапештийн	15	21
лейк	15	17
леннарт	15	24
голда	15	22
муса	15	23
беларусын	15	18
кайпин	15	16
коменский	15	15
барбадосын	15	18
спөрс	15	15
мерц	15	18
кирби	15	24
норгай	15	16
тамсагийн	15	17
эллисон	15	20
ухань	15	17
брин	15	16
галакси	15	17
бернуллийн	15	23
ивуарчууд	15	15
новости	15	19
херенвен	15	21
валентинович	15	15
сталлоне	15	16
айверсон	15	18
менгеле	15	16
ургенч	15	15
бадминтоны	15	24
мбит	15	20
росток	15	20
хива	15	19
хамилтоны	15	18
наху	15	23
өвөрбайгалийн	15	17
хавличек	15	15
алага	15	21
мэлиг	15	19
ханжоу	15	16
пужа	15	15
бачка	15	15
кёнгийн	15	15
даймлерын	15	18
химмлер	15	15
гильермо	15	23
кировоград	15	16
эксо	15	27
чанёол	15	26
сүху	15	20
вердерийн	15	15
тигра	15	18
пирелли	15	21
феттел	15	15
солонгос-ын	15	16
адвайта	15	18
сунак	15	16
оошима	15	20
рокфеллерын	15	29
стрэнжийн	15	15
ковпак	15	17
ашока	14	26
ямаат	14	20
лхагваа	14	20
цэрэндондог	14	20
эрээнцав	14	16
баттөр	14	20
жагварал	14	21
мандалговь	14	19
нэмэгт	14	17
тэрбиш	14	25
энхээ	14	25
алигийн	14	15
пиренейн	14	23
цоросын	14	17
жр	14	16
борхүү	14	17
наваан	14	26
риттер	14	20
кеплер	14	19
тэрэлжийн	14	21
фейнман	14	15
пифагор	14	24
женова	14	19
чагдаржавын	14	18
хаек	14	16
бабур	14	17
жаната	14	15
христийг	14	18
библид	14	22
түркийн	14	19
дешам	14	16
хөлөн	14	20
орда	14	17
этна	14	19
артемисийн	14	21
матиас	14	17
тритон	14	21
перри	14	15
сын	14	22
сталинтай	14	19
сын-ман	14	15
хами	14	15
очиров	14	17
цагаанбаатар	14	27
баатаржав	14	23
маркосын	14	15
кофи	14	20
азиар	14	15
лара	14	21
москватай	14	15
египетчүүд	14	24
поппер	14	18
мендель	14	16
алжирт	14	19
штраусын	14	25
максимилианы	14	14
берлинээс	14	16
горлосын	14	20
хөгнө	14	19
тожоо	14	22
верхнеудинск	14	15
ренуар	14	15
гегелийн	14	23
талибан	14	23
афганистанаас	14	16
гевара	14	15
ганнибал	14	24
львович	14	14
карамзин	14	22
роулингийн	14	26
марли	14	18
бэлгүтэй	14	20
прагад	14	14
харвардад	14	17
парисыг	14	15
людовик	14	19
ватиканд	14	18
лизаг	14	14
клайв	14	15
флоренс	14	18
штернберг	14	15
хаас	14	27
диксон	14	17
питтсбургийн	14	19
даниил	14	19
кремльд	14	15
ангарагийн	14	24
баргажин	14	21
казакстан	14	18
терек	14	15
негев	14	15
бразилтай	14	15
бэйли	14	18
зи	14	18
саша	14	19
кид	14	16
тоби	14	24
нго	14	15
самаркандад	14	16
богота	14	16
вестминстер	14	24
шагдаржав	14	23
биндэръяа	14	26
цэрэндолгор	14	23
калинин	14	17
зөвлөлтийг	14	17
белфаст	14	15
номт	14	27
жүд	14	19
леоны	14	14
ботсвана	14	23
принсипи	14	15
элен	14	15
арцах	14	15
алеппо	14	20
персэд	14	17
банзрагчийн	14	26
мокша	14	19
аляскад	14	14
сахалины	14	15
линус	14	20
янжин	14	20
халхаас	14	25
белорусийн	14	16
дмитриевна	14	14
паула	14	17
парисийн	14	20
португаль	14	25
жаргалтхаан	14	17
гаврило	14	22
кайзер	14	22
гданьскийн	14	18
аристид	14	15
луйжи	14	15
порту	14	18
райс	14	15
густаво	14	20
тобиас	14	22
юндэндорж	14	18
хараагийн	14	15
грейс	14	15
углич	14	15
кнессет	14	22
биньямин	14	18
туск	14	19
лешек	14	23
атлантагийн	14	15
спартагийн	14	15
муаммар	14	17
кёото	14	17
исфахан	14	15
тэмүгэ	14	16
квийнслэндийн	14	16
кэмбрижийн	14	16
калгари	14	22
уимблдон	14	15
филатова	14	19
австритай	14	14
гарднер	14	14
данитай	14	14
туваг	14	16
хендерсон	14	17
малый	14	15
абакан	14	21
алун	14	17
расселийн	14	18
доменико	14	17
дюк	14	14
веракруз	14	15
маяагийн	14	15
годдард	14	18
хүүвер	14	14
корнелиус	14	14
мэригийн	14	14
томасын	14	15
винс	14	15
хаким	14	19
моголистаны	14	22
хүчүлүг	14	21
лапу	14	16
курган	14	26
худуга	14	15
ват	14	17
дорноговийн	14	18
филиппийн	14	19
фёдоровна	14	14
мариинский	14	14
козак	14	21
чуй	14	19
жапаров	14	15
ливоны	14	17
анвар	14	22
рийд	14	17
булганыхан	14	14
такэши	14	14
кац	14	18
хабаровскийн	14	19
оксана	14	18
дашжав	14	15
березовский	14	15
думд	14	16
линн	14	15
беназир	14	22
эстоничууд	14	16
гамп	14	14
вьетнамаас	14	14
россини	14	25
жибзундамба	14	16
монтевидео	14	21
юнь	14	24
флора	14	20
лиу	14	15
даниель	14	18
куинси	14	15
холливүүдийн	14	14
шарай	14	23
тяньаньмэний	14	21
рахманиновын	14	19
хоншу	14	20
зола	14	15
эли	14	18
сокс	14	14
ларс	14	24
антонин	14	17
гайти	14	23
ида	14	15
жошуа	14	20
анхель	14	19
брага	14	14
мексико	14	14
виториа	14	16
гуантанамо	14	20
гинзбург	14	14
перейра	14	14
царское	14	14
максимилиан	14	20
барни	14	17
калашников	14	16
роббинс	14	14
руди	14	20
карлес	14	16
дубна	14	17
кубрик	14	17
рекордс	14	20
монгольской	14	20
шиндлерийн	14	27
зэдуны	14	14
диоклетиан	14	16
вестфалийн	14	21
харбор	14	15
барретт	14	14
шадбал	14	23
рубинштейн	14	21
минейро	14	15
мадридтай	14	14
вэйн	14	15
данеброг	14	14
дино	14	16
чезаре	14	19
морз	14	23
стрийт	14	14
фиш	14	18
ньюарк	14	18
тэтчерийн	14	15
янош	14	21
пиерпонт	14	14
головин	14	18
гибб	14	14
ахматова	14	16
володимир	14	21
нара	14	18
рамирес	14	17
пембертон	14	22
дауни	14	17
уотсон	14	20
бирмингемийн	14	19
зян	14	22
богдод	14	22
хичкок	14	16
пилсудски	14	20
сабха	14	14
даль	14	28
шойгу	14	17
барселонагийн	14	16
саут	14	15
артек	14	21
синди	14	17
сухой	14	17
айвазовский	14	15
плимут	14	16
ноттс	14	15
насьональ	14	16
трофи	14	16
люцерн	14	14
аугсбургийн	14	17
кэрролл	14	18
уэнсдей	14	14
киган	14	15
крус	14	14
найжел	14	17
райхын	14	16
мадрас	14	15
теософийн	14	17
англитай	14	16
онниуд	14	28
ойрадтай	14	16
брондбю	14	16
душанбе	14	20
зонхов	14	19
ботсванын	14	14
в-ийн	14	15
репин	14	22
щелкунчик	14	20
солонгостоо	14	14
третьяков	14	16
клээ	14	14
шигүшидэй	14	16
эно	14	15
олдманыг	14	14
калининградын	14	23
упанишад	14	16
атман	14	26
сарайг	14	14
дашдондогийн	14	19
ади	14	22
сэжун	14	21
сөүлээс	14	18
гир	14	14
хаддерсфилд	14	14
грассхоппер	14	16
бэхбаяр	14	17
жерсигийн	14	14
аталанта	14	18
рамзай	14	14
роснефть	14	16
мерива	14	16
тахарын	14	21
важпи	14	16
бя	14	14
пушкиний	14	26
яблоко	14	15
феллини	14	14
стрэнжийг	14	14
ягеллонка	14	14
клаф	14	24
занабазарыг	13	14
сэлбэ	13	23
доржготов	13	23
юра	13	22
чулуунхороот	13	16
өндөршил	13	22
шаравжамц	13	21
тээл	13	23
рамадан	13	18
карлд	13	13
ландау	13	13
цэрэндаш	13	19
лийдсийн	13	13
бенцийн	13	24
сибири	13	15
тао	13	15
клайпеда	13	16
рабиндранат	13	15
чандра	13	17
катрина	13	18
вайоминг	13	14
тайип	13	13
лилиан	13	16
фарерын	13	16
туркэд	13	17
цислейтанийн	13	13
а-г	13	14
родстер	13	23
кабриолет	13	16
пэн	13	14
лоб	13	15
сяопин	13	13
турфан	13	19
кашгар	13	15
коминтерны	13	18
жанейрогийн	13	13
төвийнхөн	13	18
баяндэлгэрийн	13	14
алехандро	13	24
аннан	13	18
мун	13	14
валери	13	20
нелсоны	13	15
кутаиси	13	14
куанжү	13	15
каннам	13	14
кадлец	13	16
архимед	13	25
харлем	13	13
дондогдулам	13	18
иоханнес	13	16
хайдельбергийн	13	16
долоннуурын	13	19
чулуутын	13	26
тютчев	13	19
тяньжинь	13	21
бакуд	13	13
бурбоны	13	18
локк	13	15
иракийг	13	18
нолан	13	21
франклины	13	18
лес	13	14
нелли	13	17
алеко	13	13
скотиа	13	13
ньюфаундленд	13	14
рыцарийн	13	26
биндэрийн	13	14
завханыхан	13	13
поттэрийн	13	13
шихихутуг	13	16
шиллер	13	22
бэлгүтэйн	13	14
мансур	13	18
бакунин	13	16
санти	13	14
винченцо	13	23
марсел	13	17
кака	13	19
сибирээс	13	14
иммануэл	13	16
кантын	13	20
конгрессоос	13	19
вильхелм	13	15
пеллио	13	17
америго	13	15
арменийг	13	13
адель	13	25
кейнсийн	13	18
хьюндай	13	15
овоот	13	23
америкаар	13	17
скайлер	13	13
розенберг	13	13
ламар	13	17
нанг	13	13
батуми	13	20
ксения	13	16
чонжу	13	14
байдрагийн	13	16
рубен	13	18
банзар	13	20
хангарьд	13	23
хасагт	13	19
наро	13	20
мижидийн	13	21
төвөдөөс	13	19
унгерны	13	15
даланжаргалан	13	15
ашихай	13	20
изабель	13	21
реногийн	13	18
гүржав	13	23
жангарын	13	14
моисей	13	19
штернбергийн	13	13
гриззлийз	13	13
тимберволвес	13	14
визардс	13	13
цицерон	13	17
вальядолид	13	15
сальвадорын	13	15
бахын	13	19
магдебургийн	13	19
индонезид	13	16
фрида	13	18
калдерон	13	13
гринвич	13	14
одессын	13	14
барух	13	20
вилкинс	13	13
ятганд	13	17
магна	13	13
жефферсоны	13	15
фердинандыг	13	13
брянскийн	13	15
врангелийн	13	15
дейли	13	14
кампанелла	13	13
элизабетын	13	16
казакстаны	13	13
чадын	13	25
маврикийн	13	17
сейшелийн	13	22
кей	13	15
кипчакийн	13	20
жоны	13	15
наурызын	13	20
хаменеи	13	15
мазовецки	13	13
буддист	13	20
мельбурнд	13	14
афонсо	13	15
лионы	13	24
карпат	13	13
хмельницкийн	13	16
лумпур	13	13
чёрч	13	13
нестор	13	18
юстиниан	13	23
юинг	13	14
налайхад	13	15
ударник	13	15
финийн	13	25
иоланта	13	14
карель	13	22
оломоуц	13	17
жижка	13	13
дамбадаржаа	13	19
ке	13	16
токаев	13	15
конгын	13	17
кекконен	13	16
приморийн	13	18
атлантад	13	17
рейкьявик	13	17
цөх	13	19
владикавказ	13	15
денни	13	15
интернационалын	13	18
жонсын	13	16
бертран	13	20
филипе	13	15
герхард	13	23
паттерсон	13	13
гургуулынхан	13	13
миллс	13	19
хорезмыг	13	14
артемис	13	19
гүүгл	13	15
финляндын	13	15
петра	13	16
бейбарс	13	14
мэйжийн	13	17
пётрын	13	14
искра	13	14
никатор	13	13
кромвелл	13	13
брэдли	13	19
старк	13	13
фрайбергийн	13	16
ягелло	13	15
брэндон	13	21
токүгава	13	17
крючков	13	19
михайль	13	14
ганаа	13	21
асколи	13	13
хоншү	13	16
барнаул	13	22
сандерс	13	15
түвдэндорж	13	15
ладога	13	16
абижан	13	13
йонас	13	20
андерссон	13	13
вязьма	13	13
стокхольмд	13	13
тонг	13	14
делон	13	14
роуз	13	15
аюурзанын	13	24
сэргэлэний	13	13
хотонтын	13	13
наганогийн	13	14
жоржтауны	13	20
алгуй	13	21
греф	13	16
саакашвили	13	16
уолкер	13	13
милошевич	13	14
инсбрукийн	13	13
шведын	13	25
дэнсмаа	13	22
лукашенко	13	21
камбожийг	13	15
эдо	13	18
катарина	13	16
крейг	13	23
ромеро	13	13
мюзик	13	16
саксони	13	13
пальма	13	13
пулитцерийн	13	16
стивенсон	13	17
луиз	13	13
белградад	13	14
стивенс	13	15
деррик	13	17
киплинг	13	17
хуберт	13	14
нанжин	13	16
синг	13	17
крафт	13	13
кон	13	17
ямайкийн	13	15
ямайкачууд	13	13
лозанн	13	16
штуттгарт	13	13
неолитын	13	24
савой	13	16
фурье	13	20
ме	13	18
уотерс	13	13
оно	13	23
казиногийн	13	26
робсон	13	14
тейлорын	13	15
гиггз	13	19
уотергейтийн	13	19
мальдини	13	13
марсельд	13	13
центр	13	25
суринамын	13	16
звиад	13	17
барбаросса	13	18
иосип	13	18
мишлен	13	15
стокгольмын	13	20
флетчер	13	17
саратовын	13	14
каролин	13	15
вү	13	16
мүүн	13	19
кенни	13	16
тревор	13	18
дрогба	13	14
малколм	13	15
лавров	13	16
кроуфорд	13	17
руж	13	13
одом	13	18
регби	13	26
райхстаг	13	18
морено	13	15
сигизмунд	13	23
бадахшан	13	17
меттерних	13	14
болдуин	13	13
собиески	13	15
бронислав	13	18
сузуки	13	13
окуджава	13	14
брауныг	13	13
виейра	13	14
комиксоос	13	15
хоув	13	13
генгам	13	14
астраханий	13	13
трабзонспор	13	15
альцхаймерын	13	18
ойрд	13	24
тенерифе	13	15
эркулес	13	13
райкконен	13	15
сухарев	13	13
захар	13	13
питерборо	13	16
черногорийн	13	15
ала	13	25
герасимов	13	19
хүлэгийн	13	18
рэйчел	13	21
транссибирийн	13	16
авирмэдийн	13	25
клуж	13	18
юанийн	13	23
насри	13	17
виг	13	13
жанейрын	13	13
ляодун	13	14
лэе	13	17
куйбышев	13	17
кларксон	13	14
севильяд	13	15
феррейра	13	13
майнз	13	14
айвенхоу	13	17
шоугийн	13	14
добун	13	21
руан	13	16
гластонбури	13	14
дэгү	13	15
айчи	13	16
цогзол	13	20
чосон	13	20
гонсалес	13	14
клименко	13	15
аризонагийн	13	22
феттель	13	13
ханддоржийн	13	17
гарина	13	16
сеймд	13	14
вэн	13	15
борхардт	13	15
гуно	13	21
фау	13	14
манхайм	13	15
улаанцавын	13	17
хунан	13	20
шэньян	13	15
каи	13	20
лувсанцэвээн	13	16
дарья	13	23
банат	13	13
осип	13	22
скоша	13	13
данцигийн	13	16
черниговын	13	16
шушкевич	13	17
вауксхалл	13	14
россо	13	13
ууба	13	20
антонович	13	13
монтевердийн	13	21
фокин	13	18
вайда	13	15
потоцки	13	16
капет	13	13
абдуллахыг	13	13
кеннан	13	21
каннеман	13	19
ромерисын	13	13
ковалевская	13	13
носсрат	13	17
шадавын	12	22
хори	12	24
луут	12	18
сартуулын	12	19
шоовдор	12	24
сүүж	12	18
мухаммедийн	12	15
уэйлс	12	15
богдоос	12	19
насантогтох	12	20
сосор	12	18
маяа	12	20
борнуур	12	14
сибир	12	16
риманы	12	20
өрөнгө	12	14
лхүмбийн	12	24
намнансүрэнгийн	12	18
балингийн	12	17
плата	12	12
мальдив	12	23
памир	12	19
персээс	12	14
делид	12	12
сониа	12	17
гор	12	21
давидын	12	19
сион	12	12
сааб	12	13
изинис	12	23
эрзурум	12	12
измир	12	18
режеп	12	16
эрдоан	12	16
астраханийн	12	17
финик	12	20
геродот	12	14
фишерийн	12	16
церера	12	14
шэньси	12	12
югославт	12	12
зүүнбаян	12	14
сумъяабазар	12	20
гилбэрийн	12	18
баруунтурууны	12	13
өпсала	12	15
ашхабад	12	16
тайванийг	12	16
унгараас	12	13
арабт	12	13
мариана	12	20
малер	12	14
беллен	12	12
грегор	12	20
мазепа	12	15
бетховены	12	20
гауссын	12	16
мажиг	12	13
мопассан	12	14
юлиус	12	18
плато	12	15
талибаны	12	19
норфолк	12	15
хайделбергийн	12	12
бүүкер	12	13
бретон	12	14
батистагийн	12	17
гавриил	12	15
равжаа	12	24
бэгзсүрэнгийн	12	18
викторийн	12	14
альфонс	12	15
муулихай	12	17
төмөрийг	12	19
августин	12	14
фэй	12	13
жонн	12	13
бароккогийн	12	18
солон	12	24
стоунз	12	16
нируны	12	16
алтайгаас	12	13
жамухын	12	13
сеута	12	14
цейлон	12	16
эстрада	12	12
даруссалам	12	12
сабах	12	14
детройтын	12	13
эминэмийг	12	13
белая	12	13
конкордиа	12	18
гималай	12	12
даунинг	12	15
зонховын	12	13
вудсын	12	12
шинэжинст	12	17
түйн	12	21
ясная	12	14
ингэт	12	14
бигэрийн	12	15
цэдэндорж	12	19
цүлтэм	12	21
большевикийн	12	17
дарамын	12	20
британника	12	24
ромтой	12	13
шамбалын	12	15
афганчууд	12	14
бурса	12	15
барбуда	12	14
гексагональ	12	17
хрущёвын	12	14
левант	12	16
санжжав	12	16
дондовдорж	12	13
марз	12	21
батист	12	12
наушки	12	20
фрайберг	12	14
бахайн	12	18
спарс	12	12
пиппен	12	12
харпер	12	15
клиффорд	12	15
режжи	12	12
сиракуз	12	14
резерфорд	12	16
рай	12	16
антоновын	12	16
василевский	12	18
брюссельд	12	14
эльбрус	12	17
гриффит	12	20
ваймар	12	16
екатеринагийн	12	12
геббельс	12	12
зүчийг	12	12
ширнэндамдин	12	19
кларенс	12	17
тимофеевич	12	12
висбаден	12	13
хаббл	12	20
францийн	12	19
лайн	12	15
сүзүки	12	15
бернхард	12	14
дюрер	12	14
дарлигин	12	20
ханхөхий	12	15
айсингиоро	12	15
жя	12	13
хайлааст	12	16
танганьика	12	18
занзибарын	12	17
тасман	12	14
константины	12	13
жалутын	12	12
калита	12	14
цион	12	13
мисир	12	12
фарс	12	14
манфред	12	14
каирт	12	12
балучистан	12	12
ромоос	12	15
сауд	12	13
копенгагены	12	14
андаманы	12	19
наварра	12	15
кортес	12	13
туркестанд	12	14
саума	12	14
илюмжинов	12	14
афродита	12	18
иль-де	12	15
галлийн	12	17
хименес	12	12
крузо	12	12
карачи	12	21
найроби	12	23
сербийг	12	15
бегин	12	13
виллиамс	12	14
картерын	12	13
луо	12	13
ийст	12	12
венус	12	17
чехословакийг	12	13
шкода	12	14
печ	12	17
англикан	12	15
меган	12	18
кэти	12	22
бердымухамедов	12	12
альбертын	12	13
канберрагийн	12	19
нассаугийн	12	13
тара	12	19
эдмонд	12	12
позднеев	12	23
канзасын	12	16
кеннел	12	12
батсүмбэрийн	12	12
доу	12	17
добу	12	13
сахаров	12	13
ханай	12	17
одри	12	15
отчигин	12	24
финикийн	12	16
грантын	12	15
этүгэн	12	22
ариел	12	18
азиз	12	17
абрамович	12	14
итцагийн	12	12
стефано	12	13
чаплинд	12	12
ататүрк	12	13
пий	12	12
миссиссиппи	12	15
каганович	12	16
наполеонд	12	13
замбийн	12	21
канны	12	13
иствүүд	12	12
родригез	12	12
ханнибал	12	19
ромчуудыг	12	14
спортс	12	15
симбирск	12	13
плеханов	12	15
стара	12	12
африкчууд	12	14
куан	12	13
мариус	12	13
чуйков	12	20
пауэлл	12	15
карлтон	12	14
макаод	12	12
доржханд	12	17
хороогоор	12	19
мохандас	12	15
гандиг	12	15
харангын	12	15
энрико	12	17
цинциннати	12	14
романович	12	12
монж	12	16
аясын	12	14
фредди	12	16
чойбалсаны	12	14
могодын	12	12
дорнодынхон	12	12
подстамын	12	12
мишел	12	17
сато	12	14
дьюк	12	17
булгаковын	12	18
сергеевна	12	12
жанчхүү	12	12
туран	12	13
блэр	12	15
мишустин	12	12
николайн	12	15
фрост	12	14
смоктуновский	12	13
слободан	12	14
алина	12	18
алиевын	12	12
баттиста	12	12
луанда	12	17
гандантэгчинлэн	12	14
пил	12	13
распутин	12	13
сатурны	12	12
боткин	12	17
тургенев	12	14
гранпри	12	23
моор	12	13
капитолын	12	12
шейн	12	17
пейж	12	14
стефани	12	12
хьюс	12	13
бинг	12	12
сантиаго	12	12
македонийн	12	12
деметриус	12	15
аляск	12	20
эскобар	12	15
венустиано	12	12
арлингтон	12	12
уолкотт	12	14
брандт	12	12
эмилиано	12	13
дойл	12	12
блаттер	12	12
кейн	12	13
брагг	12	14
берти	12	21
форбес	12	14
фүкүшима	12	13
воронежийн	12	14
йоан	12	14
браво	12	24
мюррей	12	15
каталонийн	12	15
айовагийн	12	14
юнайтедын	12	13
уппсала	12	15
натали	12	16
коломбо	12	17
мистер	12	19
вадуц	12	17
мюнстер	12	15
кеничүүд	12	12
хайнань	12	14
буллок	12	12
пловдив	12	15
шави	12	13
цэгцгийнхэн	12	12
режина	12	13
ливерпуль	12	14
амеркийн	12	21
эньлай	12	12
юри	12	13
бугатти	12	17
симмонс	12	16
меригийн	12	14
цукерберг	12	14
маастрихт	12	13
артурын	12	15
вега	12	12
аманда	12	16
карпентер	12	13
леланд	12	20
байдены	12	12
рояал	12	14
леонов	12	13
наньжин	12	17
корк	12	14
пехлеви	12	12
левада	12	14
тинто	12	13
гётеборг	12	18
жарвис	12	12
ицхак	12	22
пател	12	16
монтеверди	12	24
далтон	12	13
готье	12	12
арсен	12	20
нэш	12	16
харден	12	15
соломин	12	12
ришар	12	13
кусто	12	16
зингер	12	16
украинка	12	12
бетис	12	12
ширер	12	13
тайлор	12	15
бил	12	23
аллисон	12	17
кроу	12	14
пэт	12	13
магуайр	12	13
фристайлийн	12	16
тунляо	12	14
рао	12	16
баллак	12	14
мёнхенгладбахын	12	17
анжи	12	15
словакчууд	12	15
нанси	12	12
вуд	12	14
папыг	12	13
равжир	12	24
ука	12	14
барнсли	12	13
эмполи	12	12
витесс	12	12
эльдар	12	18
лейкерсийн	12	13
лухан	12	15
крузейро	12	17
славиа	12	15
уллевол	12	13
гүржавын	12	23
жумаг	12	15
уиллисийн	12	12
молон	12	17
ренцо	12	22
а-ийн	12	13
хужанд	12	14
эрдэнэдалайн	12	12
карлсен	12	13
базелийн	12	17
аламосын	12	12
мандарин	12	19
дэвисон	12	12
караганда	12	12
юаний	12	15
янгон	12	21
борисовна	12	12
эсэхү	12	13
амарсанаагийн	12	16
юрьевич	12	12
шиньжү	12	15
хельсингборг	12	14
трусевич	12	16
балакин	12	14
мандана	12	19
ладены	12	12
сталинградыг	12	14
дубчек	12	16
галуагийн	12	16
сеймын	12	15
дао	12	15
жагаа	12	12
бохай	12	13
хөвөөт	12	22
нилл	12	16
